nim,tgl_lahir,ipk,sks,bobot,ta,lama_studi,tgl_yudisium
A11.2020.13084,2002-12-23,3.75,144,0.0,20231,0.0,2024-02-19
A11.2020.12982,2002-05-02,3.74,144,0.0,20231,0.0,2024-02-19
A11.2020.12806,1998-09-10,3.49,144,0.0,20231,0.0,2024-02-19
A11.2020.12764,2002-06-10,3.96,144,0.0,20231,0.0,2024-02-19
A11.2020.12710,2002-05-02,3.86,144,0.0,20231,0.0,2024-02-19
A11.2020.12685,2002-07-03,3.45,145,0.0,20231,0.0,2024-02-19
A11.2020.12668,2002-08-08,3.57,144,0.0,20231,0.0,2024-02-19
A11.2020.12648,2002-09-08,3.82,144,0.0,20231,0.0,2024-02-19
A11.2020.12641,2002-06-03,3.79,147,0.0,20231,0.0,2024-02-19
A11.2020.12610,2001-12-23,3.84,145,0.0,20231,0.0,2024-02-19
A11.2020.12580,2002-04-15,3.46,144,0.0,20231,0.0,2024-02-19
A11.2020.12543,2002-09-26,3.63,144,0.0,20231,0.0,2024-02-19
A11.2020.12540,2001-09-26,3.52,144,0.0,20231,0.0,2024-02-19
A11.2020.12449,2003-04-08,3.7,144,0.0,20231,0.0,2024-02-19
A11.2020.12417,2002-04-30,3.91,144,0.0,20231,0.0,2024-02-19
A11.2020.12398,2000-10-11,3.37,144,0.0,20231,0.0,2024-02-19
A11.2019.12203,2000-04-03,3.38,144,0.0,20231,0.0,2024-02-19
A11.2019.12150,2001-05-19,3.22,147,0.0,20231,0.0,2024-02-19
A11.2019.12136,2001-09-20,3.3,147,0.0,20231,0.0,2024-02-19
A11.2019.12069,2001-10-09,3.35,145,0.0,20231,0.0,2024-02-19
A11.2019.12047,2001-08-25,3.08,144,0.0,20231,0.0,2024-02-19
A11.2019.11790,2001-10-03,3.61,144,0.0,20231,0.0,2024-02-19
A11.2019.11771,2001-05-10,3.05,144,0.0,20231,0.0,2024-02-19
A11.2019.11767,2001-04-27,3.26,144,0.0,20231,0.0,2024-02-19
A11.2019.11765,2000-03-13,3.3,144,0.0,20231,0.0,2024-02-19
A11.2019.11746,2002-01-11,3.32,144,0.0,20231,0.0,2024-02-19
A11.2019.11668,2000-10-11,3.6,144,0.0,20231,0.0,2024-02-19
A11.2019.11661,2001-08-09,3.19,144,0.0,20231,0.0,2024-02-19
A11.2017.10601,1999-07-12,3.01,144,0.0,20231,0.0,2024-02-19
A11.2017.10737,2000-08-18,2.76,146,0.0,20231,0.0,2024-02-19
A15.2017.00693,1999-11-01,3.32,146,0.0,20231,0.0,2024-02-19
A15.2018.01094,2000-04-05,3.23,146,0.0,20231,0.0,2024-02-19
A15.2018.01109,2000-04-06,3.22,149,0.0,20231,0.0,2024-02-19
A15.2018.01170,2000-01-28,3.23,148,0.0,20231,0.0,2024-02-19
A15.2018.01192,2000-01-25,3.31,147,0.0,20231,0.0,2024-02-19
A15.2018.01214,2000-07-07,3.19,148,0.0,20231,0.0,2024-02-19
A15.2018.01217,2000-03-06,3.2,147,0.0,20231,0.0,2024-02-19
A15.2018.01230,2000-02-29,3.33,149,0.0,20231,0.0,2024-02-19
A15.2018.01246,2000-09-19,3.34,147,0.0,20231,0.0,2024-02-19
A15.2018.01249,1999-10-30,3.13,150,0.0,20231,0.0,2024-02-19
A15.2018.01254,1999-10-15,3.22,147,0.0,20231,0.0,2024-02-19
A15.2018.01288,2000-05-22,3.31,147,0.0,20231,0.0,2024-02-19
A15.2018.01309,2000-05-07,3.29,144,0.0,20231,0.0,2024-02-19
A15.2018.01313,1999-09-20,3.39,146,0.0,20231,0.0,2024-02-19
A15.2019.01336,2001-05-15,3.45,147,0.0,20231,0.0,2024-02-19
A15.2019.01353,2001-06-23,3.56,144,0.0,20231,0.0,2024-02-19
A15.2019.01360,2000-12-08,3.5,147,0.0,20231,0.0,2024-02-19
A15.2019.01363,1999-09-09,3.57,147,0.0,20231,0.0,2024-02-19
A15.2019.01376,2000-12-28,3.67,147,0.0,20231,0.0,2024-02-19
A15.2019.01395,2001-12-22,3.0,154,0.0,20231,0.0,2024-02-19
A15.2019.01403,2001-04-17,3.35,147,0.0,20231,0.0,2024-02-19
A15.2019.01404,2001-08-21,3.48,146,0.0,20231,0.0,2024-02-19
A15.2019.01410,2001-11-04,3.42,144,0.0,20231,0.0,2024-02-19
A15.2019.01413,2001-06-30,3.65,147,0.0,20231,0.0,2024-02-19
A15.2019.01432,2001-12-23,3.11,146,0.0,20231,0.0,2024-02-19
A15.2019.01433,2001-05-27,3.54,145,0.0,20231,0.0,2024-02-19
A15.2019.01467,2001-03-31,3.29,144,0.0,20231,0.0,2024-02-19
A15.2019.01477,2000-09-23,3.3,148,0.0,20231,0.0,2024-02-19
A15.2019.01502,2000-03-01,3.53,147,0.0,20231,0.0,2024-02-19
A15.2019.01505,2002-06-23,3.4,147,0.0,20231,0.0,2024-02-19
A15.2019.01516,2001-05-11,3.3,147,0.0,20231,0.0,2024-02-19
A15.2019.01563,2000-12-30,3.66,146,0.0,20231,0.0,2024-02-19
A15.2019.01568,2001-02-08,3.59,147,0.0,20231,0.0,2024-02-19
A15.2019.01572,2001-10-15,3.53,144,0.0,20231,0.0,2024-02-19
A15.2019.01579,2001-02-21,3.85,147,0.0,20231,0.0,2024-02-19
A15.2019.01591,2000-11-16,3.39,149,0.0,20231,0.0,2024-02-19
A15.2019.01593,2001-01-07,3.43,147,0.0,20231,0.0,2024-02-19
A15.2019.01594,2000-11-12,3.31,146,0.0,20231,0.0,2024-02-19
A15.2019.01601,2001-02-18,3.46,147,0.0,20231,0.0,2024-02-19
A15.2019.01603,2001-05-24,3.45,147,0.0,20231,0.0,2024-02-19
A15.2019.01611,2001-07-10,3.24,147,0.0,20231,0.0,2024-02-19
A15.2019.01613,2000-12-11,3.39,147,0.0,20231,0.0,2024-02-19
A15.2019.01617,2001-12-04,3.49,147,0.0,20231,0.0,2024-02-19
A15.2019.01618,2001-03-27,3.48,147,0.0,20231,0.0,2024-02-19
A15.2020.01656,2002-04-30,3.65,147,0.0,20231,0.0,2024-02-19
A15.2020.01659,2002-07-21,3.87,148,0.0,20231,0.0,2024-02-19
A15.2020.01660,2002-06-17,3.79,147,0.0,20231,0.0,2024-02-19
A15.2020.01661,2002-01-15,3.8,147,0.0,20231,0.0,2024-02-19
A15.2020.01673,2002-04-03,3.53,145,0.0,20231,0.0,2024-02-19
A15.2020.01675,2001-08-04,3.56,147,0.0,20231,0.0,2024-02-19
A15.2020.01682,2001-03-07,3.57,150,0.0,20231,0.0,2024-02-19
A15.2020.01685,2002-01-20,3.75,148,0.0,20231,0.0,2024-02-19
A15.2020.01686,2003-05-06,3.77,146,0.0,20231,0.0,2024-02-19
A15.2020.01687,2002-04-09,3.81,150,0.0,20231,0.0,2024-02-19
A15.2020.01689,2002-02-27,3.83,146,0.0,20231,0.0,2024-02-19
A15.2020.01691,2002-09-04,3.6,151,0.0,20231,0.0,2024-02-19
A15.2020.01692,2002-09-27,3.61,146,0.0,20231,0.0,2024-02-19
A15.2020.01693,2002-07-12,3.66,147,0.0,20231,0.0,2024-02-19
A15.2020.01694,2001-11-19,3.47,145,0.0,20231,0.0,2024-02-19
A15.2020.01698,2002-02-13,3.57,146,0.0,20231,0.0,2024-02-19
A15.2020.01702,2001-08-12,3.68,148,0.0,20231,0.0,2024-02-19
A15.2020.01703,2002-03-23,3.71,150,0.0,20231,0.0,2024-02-19
A15.2020.01705,2001-12-24,3.4,147,0.0,20231,0.0,2024-02-19
A15.2020.01706,2003-01-08,3.51,146,0.0,20231,0.0,2024-02-19
A15.2020.01707,2002-05-17,3.69,149,0.0,20231,0.0,2024-02-19
A15.2020.01708,2002-08-02,3.59,148,0.0,20231,0.0,2024-02-19
A15.2020.01717,2002-09-21,3.67,150,0.0,20231,0.0,2024-02-19
A15.2020.01719,2000-12-02,3.82,148,0.0,20231,0.0,2024-02-19
A15.2020.01733,2002-02-26,3.61,148,0.0,20231,0.0,2024-02-19
A15.2020.01736,2002-05-31,3.29,147,0.0,20231,0.0,2024-02-19
A15.2020.01738,2001-08-31,3.41,148,0.0,20231,0.0,2024-02-19
A15.2020.01739,2002-03-15,3.77,150,0.0,20231,0.0,2024-02-19
A15.2020.01744,2002-08-29,3.61,147,0.0,20231,0.0,2024-02-19
A15.2020.01745,2002-05-22,3.65,148,0.0,20231,0.0,2024-02-19
A15.2020.01752,1990-11-20,3.66,146,0.0,20231,0.0,2024-02-19
A15.2020.01753,2002-09-04,3.68,147,0.0,20231,0.0,2024-02-19
A15.2020.01754,2002-09-30,3.67,147,0.0,20231,0.0,2024-02-19
A15.2020.01760,2002-12-23,3.85,146,0.0,20231,0.0,2024-02-19
A15.2020.01777,2002-04-06,3.53,153,0.0,20231,0.0,2024-02-19
A15.2020.01779,2002-10-04,3.74,148,0.0,20231,0.0,2024-02-19
A15.2020.01782,1999-04-04,3.73,147,0.0,20231,0.0,2024-02-19
A15.2020.01783,2002-04-30,3.76,147,0.0,20231,0.0,2024-02-19
A15.2020.01784,2001-11-08,3.72,148,0.0,20231,0.0,2024-02-19
A15.2020.01786,2001-11-21,3.66,150,0.0,20231,0.0,2024-02-19
A15.2020.01789,2001-11-14,3.76,150,0.0,20231,0.0,2024-02-19
A15.2020.01792,2001-11-30,3.68,146,0.0,20231,0.0,2024-02-19
A15.2020.01795,2002-08-24,3.81,147,0.0,20231,0.0,2024-02-19
A15.2020.01799,2000-06-13,3.69,151,0.0,20231,0.0,2024-02-19
A15.2020.01803,2001-03-14,3.63,147,0.0,20231,0.0,2024-02-19
A15.2020.01817,2002-02-05,3.74,147,0.0,20231,0.0,2024-02-19
A15.2020.01819,2001-08-03,3.66,146,0.0,20231,0.0,2024-02-19
A15.2020.01823,2002-01-04,3.53,146,0.0,20231,0.0,2024-02-19
A15.2020.01826,2002-04-03,3.8,148,0.0,20231,0.0,2024-02-19
A15.2020.01831,2002-04-04,3.59,145,0.0,20231,0.0,2024-02-19
A15.2020.01833,2001-02-12,3.58,148,0.0,20231,0.0,2024-02-19
A15.2020.01834,2002-03-25,3.84,146,0.0,20231,0.0,2024-02-19
A15.2020.01835,2002-09-16,3.73,146,0.0,20231,0.0,2024-02-19
A15.2020.01837,2002-07-25,3.82,148,0.0,20231,0.0,2024-02-19
A15.2020.01839,2002-12-08,3.67,148,0.0,20231,0.0,2024-02-19
A15.2020.01844,2001-11-11,3.79,148,0.0,20231,0.0,2024-02-19
A15.2020.01847,2001-10-06,3.71,148,0.0,20231,0.0,2024-02-19
A15.2020.01852,2002-07-07,3.7,146,0.0,20231,0.0,2024-02-19
A15.2020.01858,2002-08-27,3.79,150,0.0,20231,0.0,2024-02-19
A15.2020.01859,2002-04-05,3.35,147,0.0,20231,0.0,2024-02-19
A15.2020.01863,2002-05-08,3.61,154,0.0,20231,0.0,2024-02-19
A15.2020.01869,2002-03-31,3.75,145,0.0,20231,0.0,2024-02-19
A15.2020.01871,2001-08-23,3.54,150,0.0,20231,0.0,2024-02-19
A15.2020.01872,2002-03-08,3.47,147,0.0,20231,0.0,2024-02-19
A15.2020.01875,2002-02-21,3.75,147,0.0,20231,0.0,2024-02-19
A15.2020.01876,2002-06-18,3.76,147,0.0,20231,0.0,2024-02-19
A15.2020.01879,2002-11-28,3.66,147,0.0,20231,0.0,2024-02-19
A15.2020.01882,2002-08-13,3.73,154,0.0,20231,0.0,2024-02-19
A15.2020.01886,2001-05-17,3.67,145,0.0,20231,0.0,2024-02-19
A15.2020.01887,2001-11-04,3.73,148,0.0,20231,0.0,2024-02-19
A15.2020.01890,2001-12-10,3.74,147,0.0,20231,0.0,2024-02-19
A15.2020.01900,2002-05-29,3.7,148,0.0,20231,0.0,2024-02-19
A15.2020.01901,2001-04-09,3.88,148,0.0,20231,0.0,2024-02-19
A15.2020.01902,2002-02-16,3.72,148,0.0,20231,0.0,2024-02-19
A15.2020.01906,2001-12-18,3.6,146,0.0,20231,0.0,2024-02-19
A15.2020.01910,2002-12-26,3.76,148,0.0,20231,0.0,2024-02-19
A15.2020.01911,2002-06-12,3.65,148,0.0,20231,0.0,2024-02-19
A15.2020.01914,2002-06-11,3.52,151,0.0,20231,0.0,2024-02-19
A15.2020.01915,2001-10-15,3.64,148,0.0,20231,0.0,2024-02-19
A15.2020.01916,2002-08-16,3.64,148,0.0,20231,0.0,2024-02-19
A15.2020.01923,2001-12-12,3.7,149,0.0,20231,0.0,2024-02-19
A15.2020.01926,2001-04-10,3.73,152,0.0,20231,0.0,2024-02-19
A15.2020.01927,2001-09-07,3.76,152,0.0,20231,0.0,2024-02-19
A15.2020.01933,2002-07-03,3.53,152,0.0,20231,0.0,2024-02-19
A15.2020.01934,2002-03-18,3.63,149,0.0,20231,0.0,2024-02-19
A15.2020.01938,2002-06-04,3.43,152,0.0,20231,0.0,2024-02-19
A15.2020.01940,2002-02-18,3.67,148,0.0,20231,0.0,2024-02-19
A15.2020.01941,2002-05-21,3.76,151,0.0,20231,0.0,2024-02-19
A15.2020.01950,2002-05-19,3.48,148,0.0,20231,0.0,2024-02-19
A15.2020.01952,2002-06-29,3.72,145,0.0,20231,0.0,2024-02-19
A15.2020.01954,2002-04-23,3.58,150,0.0,20231,0.0,2024-02-19
A15.2020.01956,2002-11-30,3.58,148,0.0,20231,0.0,2024-02-19
A15.2020.01961,2002-01-09,3.73,148,0.0,20231,0.0,2024-02-19
A15.2020.01964,2002-01-25,3.69,145,0.0,20231,0.0,2024-02-19
A15.2020.01972,2002-07-20,3.41,150,0.0,20231,0.0,2024-02-19
A15.2021.02091,1997-12-19,3.51,146,0.0,20231,0.0,2024-02-19
A15.2021.02218,1999-09-09,3.54,146,0.0,20231,0.0,2024-02-19
A15.2021.02223,1999-06-07,3.42,146,0.0,20231,0.0,2024-02-19
A15.2021.02234,2000-05-16,3.51,146,0.0,20231,0.0,2024-02-19
A15.2021.02242,2000-07-20,3.31,144,0.0,20231,0.0,2024-02-19
A11.2020.12592,2002-09-03,3.61,144,0.0,20231,0.0,2024-02-19
A16.2018.00105,1999-07-04,2.92,150,0.0,20231,0.0,2024-02-19
A16.2019.00174,2000-01-24,2.98,150,0.0,20231,0.0,2024-02-19
E13.2020.00104,2002-04-30,3.51,148,0.0,20231,0.0,2024-02-19
E13.2020.00132,2002-06-24,3.47,148,0.0,20231,0.0,2024-02-19
A16.2019.00199,2001-03-26,3.08,150,0.0,20231,0.0,2024-02-19
A16.2019.00231,2001-07-10,3.1,150,0.0,20231,0.0,2024-02-19
E13.2020.00130,2003-01-06,3.78,148,0.0,20231,0.0,2024-02-19
E13.2018.00068,2000-07-16,2.85,147,0.0,20231,0.0,2024-02-19
E13.2020.00121,2003-06-10,3.62,148,0.0,20231,0.0,2024-02-19
E13.2020.00123,1997-09-11,3.47,148,0.0,20231,0.0,2024-02-19
P32.2020.00699,1985-12-24,3.71,42,0.0,20231,0.0,2024-02-19
B12.2017.03351,1996-10-17,3.07,149,0.0,20231,0.0,2024-02-19
B12.2017.03356,1998-02-19,3.22,149,0.0,20231,0.0,2024-02-19
B12.2018.03668,2000-04-10,3.51,146,0.0,20231,0.0,2024-02-19
B12.2018.03696,2000-05-07,3.13,146,0.0,20231,0.0,2024-02-19
B12.2018.03736,2000-07-03,3.43,149,0.0,20231,0.0,2024-02-19
B12.2018.03787,2000-03-05,3.25,146,0.0,20231,0.0,2024-02-19
B12.2018.03796,2000-03-25,3.57,146,0.0,20231,0.0,2024-02-19
B12.2018.03803,2000-05-13,3.05,149,0.0,20231,0.0,2024-02-19
B12.2018.03826,1998-12-10,3.17,146,0.0,20231,0.0,2024-02-19
B12.2018.03852,2000-12-09,3.21,146,0.0,20231,0.0,2024-02-19
B12.2018.03861,2000-07-02,3.59,146,0.0,20231,0.0,2024-02-19
B12.2018.03869,2000-07-04,3.46,146,0.0,20231,0.0,2024-02-19
B12.2018.03879,1999-09-23,3.34,144,0.0,20231,0.0,2024-02-19
B12.2018.03885,1999-10-23,3.56,146,0.0,20231,0.0,2024-02-19
B12.2018.03932,2001-08-15,3.25,146,0.0,20231,0.0,2024-02-19
B12.2019.03942,2001-07-22,3.59,146,0.0,20231,0.0,2024-02-19
B12.2019.04009,2001-08-09,3.4,146,0.0,20231,0.0,2024-02-19
B12.2019.04049,2001-04-20,3.45,146,0.0,20231,0.0,2024-02-19
B12.2019.04051,2002-04-17,3.04,146,0.0,20231,0.0,2024-02-19
B12.2019.04063,2001-10-20,2.98,148,0.0,20231,0.0,2024-02-19
B12.2019.04076,2001-07-15,3.46,146,0.0,20231,0.0,2024-02-19
B12.2019.04086,2001-08-28,2.99,147,0.0,20231,0.0,2024-02-19
B12.2019.04149,2000-09-30,3.41,146,0.0,20231,0.0,2024-02-19
B12.2019.04154,2001-10-29,3.58,146,0.0,20231,0.0,2024-02-19
B12.2019.04185,2002-05-19,3.67,146,0.0,20231,0.0,2024-02-19
B12.2020.04198,2002-04-18,3.33,146,0.0,20231,0.0,2024-02-19
B12.2020.04199,2002-07-06,3.81,146,0.0,20231,0.0,2024-02-19
B12.2020.04200,2002-05-31,3.74,146,0.0,20231,0.0,2024-02-19
B12.2020.04203,2002-04-14,3.73,146,0.0,20231,0.0,2024-02-19
B12.2020.04204,2002-03-10,3.66,146,0.0,20231,0.0,2024-02-19
B12.2020.04209,2002-05-28,3.49,146,0.0,20231,0.0,2024-02-19
B12.2020.04213,2002-01-05,3.35,149,0.0,20231,0.0,2024-02-19
B12.2020.04219,2002-06-18,3.6,146,0.0,20231,0.0,2024-02-19
B12.2020.04221,2001-04-11,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04222,2002-05-06,3.7,146,0.0,20231,0.0,2024-02-19
B12.2020.04223,2002-05-09,3.78,146,0.0,20231,0.0,2024-02-19
B12.2020.04224,2000-10-08,3.68,146,0.0,20231,0.0,2024-02-19
B12.2020.04229,2002-01-09,3.4,146,0.0,20231,0.0,2024-02-19
B12.2020.04231,2002-10-01,3.65,146,0.0,20231,0.0,2024-02-19
B12.2020.04232,2002-01-06,3.46,146,0.0,20231,0.0,2024-02-19
B12.2020.04237,2001-11-30,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04242,2001-11-10,3.39,146,0.0,20231,0.0,2024-02-19
B12.2020.04244,2002-03-05,3.74,146,0.0,20231,0.0,2024-02-19
B12.2020.04248,2002-05-15,3.78,146,0.0,20231,0.0,2024-02-19
B12.2020.04249,2001-09-21,3.46,146,0.0,20231,0.0,2024-02-19
B12.2020.04253,2002-05-27,3.23,146,0.0,20231,0.0,2024-02-19
B12.2020.04256,2002-07-07,3.39,146,0.0,20231,0.0,2024-02-19
B12.2020.04259,2002-08-29,3.66,146,0.0,20231,0.0,2024-02-19
B12.2020.04262,2002-07-27,3.67,146,0.0,20231,0.0,2024-02-19
B12.2020.04264,2002-05-26,3.64,146,0.0,20231,0.0,2024-02-19
B12.2020.04267,2001-08-31,3.39,146,0.0,20231,0.0,2024-02-19
B12.2020.04268,2002-04-23,3.64,146,0.0,20231,0.0,2024-02-19
B12.2020.04276,2002-10-04,3.8,150,0.0,20231,0.0,2024-02-19
B12.2020.04284,2002-02-07,3.64,146,0.0,20231,0.0,2024-02-19
B12.2020.04286,2002-07-11,3.79,146,0.0,20231,0.0,2024-02-19
B12.2020.04288,2001-10-23,3.54,146,0.0,20231,0.0,2024-02-19
B12.2020.04290,2002-08-17,3.66,146,0.0,20231,0.0,2024-02-19
B12.2020.04293,2002-07-02,3.72,146,0.0,20231,0.0,2024-02-19
B12.2020.04294,2002-05-31,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04295,2002-05-03,3.46,146,0.0,20231,0.0,2024-02-19
B12.2020.04296,2002-01-12,3.63,146,0.0,20231,0.0,2024-02-19
B12.2020.04297,2000-08-05,3.79,146,0.0,20231,0.0,2024-02-19
B12.2020.04299,2002-01-24,3.26,146,0.0,20231,0.0,2024-02-19
B12.2020.04301,2002-07-06,3.72,146,0.0,20231,0.0,2024-02-19
B12.2020.04302,2002-09-19,3.74,146,0.0,20231,0.0,2024-02-19
B12.2020.04307,2001-12-20,3.75,146,0.0,20231,0.0,2024-02-19
B12.2020.04309,2003-01-15,3.7,146,0.0,20231,0.0,2024-02-19
B12.2020.04311,2001-11-16,3.7,146,0.0,20231,0.0,2024-02-19
B12.2020.04313,2002-09-18,3.67,146,0.0,20231,0.0,2024-02-19
B12.2020.04314,2002-05-16,3.72,146,0.0,20231,0.0,2024-02-19
B12.2020.04321,2002-03-10,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04322,2001-12-17,3.47,146,0.0,20231,0.0,2024-02-19
B12.2020.04323,2001-06-15,3.64,146,0.0,20231,0.0,2024-02-19
B12.2020.04327,2002-09-06,3.55,146,0.0,20231,0.0,2024-02-19
B12.2020.04334,2002-05-03,3.5,146,0.0,20231,0.0,2024-02-19
B12.2020.04336,2001-08-28,3.77,146,0.0,20231,0.0,2024-02-19
B12.2020.04337,2002-04-16,3.61,146,0.0,20231,0.0,2024-02-19
B12.2020.04340,2002-08-28,3.77,146,0.0,20231,0.0,2024-02-19
B12.2020.04342,2002-01-05,3.69,146,0.0,20231,0.0,2024-02-19
B12.2020.04343,2002-03-06,3.65,146,0.0,20231,0.0,2024-02-19
B12.2020.04345,2002-06-16,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04346,2003-01-23,3.63,146,0.0,20231,0.0,2024-02-19
B12.2020.04347,2001-12-22,3.68,146,0.0,20231,0.0,2024-02-19
B12.2020.04351,2002-08-23,3.75,146,0.0,20231,0.0,2024-02-19
B12.2020.04360,2002-05-02,3.38,146,0.0,20231,0.0,2024-02-19
B12.2020.04363,2002-10-27,3.7,146,0.0,20231,0.0,2024-02-19
B12.2020.04367,2002-05-26,3.75,146,0.0,20231,0.0,2024-02-19
B12.2020.04368,2001-05-23,3.39,146,0.0,20231,0.0,2024-02-19
B12.2020.04369,2001-10-14,3.82,146,0.0,20231,0.0,2024-02-19
B12.2020.04371,2002-02-01,3.57,146,0.0,20231,0.0,2024-02-19
B12.2020.04372,2001-10-26,3.76,146,0.0,20231,0.0,2024-02-19
B12.2020.04374,2001-12-30,3.24,146,0.0,20231,0.0,2024-02-19
B12.2020.04375,2002-05-24,3.78,146,0.0,20231,0.0,2024-02-19
B12.2020.04377,2000-08-25,3.45,146,0.0,20231,0.0,2024-02-19
B12.2020.04379,2001-10-11,3.68,146,0.0,20231,0.0,2024-02-19
B12.2020.04385,2001-05-20,3.23,146,0.0,20231,0.0,2024-02-19
B12.2020.04390,2002-12-15,3.51,149,0.0,20231,0.0,2024-02-19
B12.2020.04392,2002-04-30,3.39,146,0.0,20231,0.0,2024-02-19
B12.2020.04394,2002-08-30,3.63,146,0.0,20231,0.0,2024-02-19
B12.2020.04398,1999-06-20,3.49,146,0.0,20231,0.0,2024-02-19
A14.2019.03139,2001-05-17,3.06,145,0.0,20231,0.0,2024-02-19
A14.2019.03204,2000-10-09,3.22,145,0.0,20231,0.0,2024-02-19
A14.2019.03248,2001-04-24,3.74,145,0.0,20231,0.0,2024-02-19
A14.2019.03265,2001-01-09,3.17,147,0.0,20231,0.0,2024-02-19
A14.2020.03403,2002-05-15,3.9,148,0.0,20231,0.0,2024-02-19
A12.2020.06529,2002-03-18,3.75,144,0.0,20231,0.0,2024-02-19
A12.2020.06518,2000-03-30,3.79,144,0.0,20231,0.0,2024-02-19
A12.2020.06486,2002-09-15,3.68,144,0.0,20231,0.0,2024-02-19
A12.2018.06100,2000-06-10,3.58,144,0.0,20231,0.0,2024-02-19
A12.2018.06104,2000-03-17,2.93,144,0.0,20231,0.0,2024-02-19
A12.2019.06133,1999-12-27,3.4,144,0.0,20231,0.0,2024-02-19
A12.2019.06189,2001-04-28,3.59,144,0.0,20231,0.0,2024-02-19
A12.2019.06225,2001-05-28,3.53,144,0.0,20231,0.0,2024-02-19
A12.2020.06459,2002-05-21,3.85,144,0.0,20231,0.0,2024-02-19
A12.2020.06449,2000-10-29,3.3,144,0.0,20231,0.0,2024-02-19
A12.2020.06445,2002-10-24,3.84,144,0.0,20231,0.0,2024-02-19
A12.2020.06433,2002-07-14,3.79,144,0.0,20231,0.0,2024-02-19
A12.2020.06425,2002-01-10,4.0,144,0.0,20231,0.0,2024-02-19
A12.2020.06421,2002-06-18,3.92,144,0.0,20231,0.0,2024-02-19
A12.2020.06389,2002-03-26,3.76,144,0.0,20231,0.0,2024-02-19
A12.2020.06387,2002-07-12,3.44,144,0.0,20231,0.0,2024-02-19
A12.2020.06364,2001-03-21,3.82,144,0.0,20231,0.0,2024-02-19
A12.2020.06372,2002-03-13,3.72,144,0.0,20231,0.0,2024-02-19
A12.2019.06295,2001-10-25,3.5,144,0.0,20231,0.0,2024-02-19
A12.2020.06330,2002-09-22,3.88,144,0.0,20231,0.0,2024-02-19
A12.2020.06349,2001-10-28,3.6,144,0.0,20231,0.0,2024-02-19
A12.2018.06083,2000-02-18,3.14,144,0.0,20231,0.0,2024-02-19
A12.2018.06088,1999-01-01,3.15,144,0.0,20231,0.0,2024-02-19
A12.2020.06353,2002-05-14,3.68,144,0.0,20231,0.0,2024-02-19
A12.2020.06361,2001-11-15,3.47,144,0.0,20231,0.0,2024-02-19
A12.2020.06365,2002-01-31,3.58,144,0.0,20231,0.0,2024-02-19
A12.2020.06379,2000-12-27,3.31,144,0.0,20231,0.0,2024-02-19
A12.2020.06517,2000-12-13,3.69,144,0.0,20231,0.0,2024-02-19
A12.2020.06481,2002-01-01,3.62,144,0.0,20231,0.0,2024-02-19
A11.2020.12815,2002-10-28,3.63,144,0.0,20231,0.0,2024-02-19
A11.2020.12812,2002-09-03,3.94,144,0.0,20231,0.0,2024-02-19
A11.2020.12803,2001-02-06,3.95,144,0.0,20231,0.0,2024-02-19
A11.2020.12797,2002-08-09,3.76,144,0.0,20231,0.0,2024-02-19
A11.2020.12789,2002-03-27,3.89,144,0.0,20231,0.0,2024-02-19
A11.2020.12780,2002-01-08,3.57,145,0.0,20231,0.0,2024-02-19
A11.2020.12775,2002-07-04,3.51,144,0.0,20231,0.0,2024-02-19
A11.2020.12770,2002-01-07,3.84,144,0.0,20231,0.0,2024-02-19
A11.2020.12760,2002-04-21,3.65,144,0.0,20231,0.0,2024-02-19
A11.2020.12756,2002-02-06,3.61,144,0.0,20231,0.0,2024-02-19
A11.2020.12753,2002-05-10,3.65,144,0.0,20231,0.0,2024-02-19
A11.2020.12735,2002-10-23,3.56,144,0.0,20231,0.0,2024-02-19
A11.2020.12732,2002-09-17,3.25,144,0.0,20231,0.0,2024-02-19
A11.2020.12725,2003-09-18,3.87,144,0.0,20231,0.0,2024-02-19
A11.2020.12724,2001-11-03,3.75,144,0.0,20231,0.0,2024-02-19
A11.2020.12718,2002-06-12,3.85,144,0.0,20231,0.0,2024-02-19
A11.2020.12607,2002-04-07,3.65,144,0.0,20231,0.0,2024-02-19
A11.2020.12577,2001-04-07,3.47,144,0.0,20231,0.0,2024-02-19
A11.2020.12566,2002-04-08,3.75,144,0.0,20231,0.0,2024-02-19
A11.2020.12563,2001-06-16,3.79,144,0.0,20231,0.0,2024-02-19
A11.2020.12552,2002-05-22,3.81,144,0.0,20231,0.0,2024-02-19
A11.2020.12467,2002-04-18,3.53,144,0.0,20231,0.0,2024-02-19
A11.2020.12411,2002-07-07,3.76,144,0.0,20231,0.0,2024-02-19
A11.2019.12268,1998-09-20,3.22,146,0.0,20231,0.0,2024-02-19
A11.2019.12123,2000-12-31,2.99,147,0.0,20231,0.0,2024-02-19
A11.2019.12116,2001-06-25,2.99,144,0.0,20231,0.0,2024-02-19
A11.2019.11982,2002-04-02,3.53,144,0.0,20231,0.0,2024-02-19
A11.2019.11820,2001-01-07,3.89,153,0.0,20231,0.0,2024-02-19
A11.2019.11618,2001-03-21,3.27,144,0.0,20231,0.0,2024-02-19
